tweet_id,airline_sentiment,text
569641234769309700,negative,@united EVERYTIME I fly UR airline I hate you even more ! Thanks for the terrible service on flight 1071
569641125243301900,negative,".@united Really? Was bumped down from Gold status, asked to pay $$ to keep it, and get fewer miles... How is that worth it?"
5.6964099849157837e+017,negative,@united you always surprise me with the awfulness of your airline. You guys suck. #worst
569640163393073150,negative,@united that I would get on early enough to not have to green tag. but no go. if not for Otis I would be still sitting at ORD
569640141989552100,positive,@united and to add to my earlier tweet. This was my daughters 5th Bday present. Thank you for the hard work and making it happen.
569639854277066750,positive,@united you have a guy named Otis at ORD that knows what #customerservice is. he was able to get my bag to me. I upgraded just to be sure
569639823734128640,negative,"@united @lpdstock tweet bots obviously don't get sarcasm, making computers more and more like real people."
569639780276953100,positive,"@united you all do a wonderful job today. Got my wife, daughter, and myself from PGH to Orlando after out flight was delayed luggage and all"
569639640170254340,negative,@united customer service what's That???
569639294152806400,negative,"@united -- overFlight Booking Problems planes, Departing delayed, Returning for 'more quick fixes' &amp; breaking out attitudy-customer service? #worstairline"
569639288649883650,neutral,"@united @jeffsmisek @RobertFor39 @Fioretti2ndWard @garcia4chicago  
FAA invest near miss on O'Hare runway last wk:http://t.co/jVJ73ZZa4A"
5.6963867517013197e+017,negative,@united Pay for a cab back to the airport to show baggage dept. my wet shirts and suit is not a viable option. 2nd time this has happened!!
569638419384528900,negative,"@united that's what you have said for years, you are losing customers!!!!!!"
569638013287862300,neutral,@united I am UA elite Gold and have a UA Chase pres. plus credit card.  How many EQM's do I need to get Platinum Elite!
569637373853745150,negative,@united. Once again your lack of customer centricity us astounding
569637147067551740,negative,@united now this http://t.co/uygeW2Nosr
5.6963692916524237e+017,negative,"@united Would be nice if @staralliance partner tickets that don't provide full PQM credit are more obvious before purchase. Lost 1,200 miles"
569636454869151740,positive,@united nope. Even better there were 4 seats. And due to W&amp;B first to raise hands got to move up. I wasn't fast enough.
5.6963601344371917e+017,negative,@united now maintenance issues with flight 5639 and more issues with passengers that will miss connections needing to get off
569635707746160640,positive,@united look at this beauty 😉 dc-10 united airlines 😉 Hope you like this beauty 😉 http://t.co/NS1aCFqCdQ
569635623348215800,negative,@united seriously what's with the slow #wifi on this flight! If the speed was going to change for the worse then the price shouldn't go up!
569635389289459700,negative,". @united 5 hours, 3 gates, and 3 planes Late Flightr still not an update, explanation, or apology to be had. #WorstAirlineEver #UnitedAirlines"
569635090214449150,negative,"@united your gate attendant had some snobby remarks, your customer service is like playing poker with my sisters kids!"
569635077623148540,negative,"@united Poor cabin luggage service on UA1266 to BOS, I was forced to check in even when there was empty space for bags in the overhead!"
569634833917452300,neutral,"@united when I click that link it wants my flight info. I haven't booked a flight yet. I read you waive fees for military, it this true?"
569634748177514500,negative,"@united no, we still have not heard anything from anyone at @united or the @ErieAirport"
569634385823182850,negative,@united every time I search a flight your site logs me out and gives error message. About to book on a different airline and Cancelled Flight my card.
569634350930636800,negative,@united so the last seg of my flight from Denver (DEN) to hayden/steamboat (HDN) for 8am got Cancelled Flightled and I need help finding my luggage
569634229627297800,negative,@united 8 hours Late Flightr and I'm siting on another plane waiting to leave. I think a credit is in order for this terrible service!
5.6963354573749043e+017,neutral,@united I'll let you know week after next when I do another coast-coast RT again.
569632550873915400,negative,@united We waited 40 min for our bags after a 45 min flight #nomorecheckedbags
569632420468625400,negative,@united now let there also pls be in-flight live TV on UA469 DEN-EWR so I can watch the #Oscars ??
569632200913604600,negative,"@United​ has Cancelled Flighted 1 arrival into SHV tonight &amp; the 1st departure flight on Mon, Feb 23rd. Check with your airline for flight status."
569631508379664400,positive,@united it was such a lovely part of this long day - attendants on UA5168 (most) /UA795 were beyond exceptional today. #GiveThoseLadiesRaise
569631350304731140,neutral,@united 4 open seats in 1st class on UA 2065. Way to honor your upgrade policy for freq flyers and/or honor an employee with an upgrade.
5.6963104135632077e+017,positive,@united I trust you enough to put my coat in my checked bag!
569631027385245700,negative,@united yes I have &amp; they're unsure when it would come.This has never happened on any airline and my first time with @united #disappointed
569630987858133e3,negative,@united of course. But interesting how United doesn't seem to have a good sense on what's happening with flight
569630959718551550,negative,@united pushing five hours and my time is worth nothing to you. reFlight Booking Problems not an option unfortunately.
569630837538361340,positive,"@united finally made it to rep, who solved my problem."
569630050972143600,negative,@united you guys are complete ass
569629990129520640,positive,@united thanks gate agent extraordinaire Seau Fong for helping me get re-booked out of Boise and (hopefully) home to NYC sometime tonight!
569629819559747600,negative,@united why are your agents working so slowly to rebook people who are on #UA1481. We have all wasted an entire day at STT.
569629692661268500,positive,@united Thank y'all for being an amazing airline who knows how to treat their customers. you guys rock!
569629228225859600,neutral,@united you friend's flt from ase to Denver is Cancelled Flightled for tomorrow.  Can you help with rebook?
569629019412557800,negative,@united - Plane came in with broken seat.  Rather than fix it they put a broken sign on it and separated me from my kids.
569628591475925e3,negative,@united worst flying experience ever and they tried to blame it on ATC?! I watched them load bags for 30min after boarding 45min Late Flight
569628499549548540,neutral,@united used to (still do?) let you listen to flight radio...I often did...interesting to me #TCMParty #CE3K #31DaysOfOscar
569627778892443650,positive,@united went to Customer Service kiosk and they were able to help out! Still thanks for following up!
